"CODESTAB","CODMUNNASC","n_nascimentos","ANONASC","n_anomalias"
"2246961",432080,548,2022,3
"2246988",431410,2386,2022,32
"2247038",431220,3,2022,0
"2248190",432240,1509,2022,5
"2248204",431830,628,2022,5
"2248220",431710,832,2022,3
"2248239",431640,463,2022,6
"2248247",431530,227,2022,4
"2248271",431060,359,2022,1
"2248298",431800,773,2022,5
"2248328",430040,864,2022,9
"2248751",430720,1,2022,0
"2249472",430700,902,2022,8
"2249499",432060,1,2022,0
"2249502",430090,14,2022,0
"2249510",430890,171,2022,3
"2249626",430755,6,2022,0
"2250675",430430,32,2022,0
"2250721",432230,2,2022,0
"2250772",430960,174,2022,0
"2250802",430370,42,2022,0
"2250829",431790,173,2022,1
"2250837",432180,562,2022,0
"2252007",431205,1,2022,0
"2252023",430240,73,2022,1
"2252058",430245,7,2022,0
"2252139",431030,29,2022,0
"2252163",430140,2,2022,0
"2252198",430100,351,2022,3
"2252228",430680,569,2022,7
"2252244",432145,715,2022,8
"2252252",432130,3,2022,0
"2252260",430780,812,2022,15
"2252287",431140,1390,2022,23
"2252295",431440,79,2022,0
"2252341",431440,452,2022,3
"2252694",431440,1247,2022,5
"2253046",431440,2326,2022,9
"2253054",431440,251,2022,1
"2254611",431720,1542,2022,5
"2254956",431390,449,2022,2
"2254964",431680,2021,2022,17
"2255928",431680,1,2022,0
"2257467",432170,6,2022,0
"2257548",430350,1148,2022,10
"2257556",431240,1035,2022,7
"2257564",431600,12,2022,0
"2257572",432110,1,2022,0
"2257645",430860,415,2022,0
"2257696",431033,1,2022,0
"2257815",431350,1163,2022,3
"2259869",430520,40,2022,0
"2259877",431915,1,2022,0
"2259893",431890,618,2022,6
"2259907",431750,1266,2022,6
"2259982",431510,8,2022,0
"2260050",432040,134,2022,0
"2261057",431020,1101,2022,13
"2261065",431780,421,2022,2
"2261103",430540,33,2022,0
"2261111",430570,15,2022,0
"2261669",431417,1,2022,0
"2261820",430435,1,2022,0
"2261987",430160,1626,2022,8
"2262002",430660,314,2022,1
"2262010",430003,83,2022,0
"2262029",431150,4,2022,0
"2262274",430470,892,2022,6
"2262568",431490,2,2022,1
"2263823",430610,283,2022,4
"2263858",430610,548,2022,3
"2263866",430845,1,2022,0
"2263882",431645,72,2022,0
"2263890",431670,78,2022,0
"2265052",431490,3049,2022,40
"2265060",431490,5,2022,1
"2265184",431490,1,2022,0
"2265958",430270,1,2022,0
"2266148",430466,1,2022,0
"2266474",430300,1003,2022,7
"2693402",431490,1,2022,0
"2707675",431560,1572,2022,24
"2707810",430450,1,2022,0
"2707918",430700,1170,2022,8
"2707950",432150,722,2022,1
"2707969",430463,1025,2022,3
"2707977",432280,409,2022,6
"2707993",430030,2,2022,0
"2708000",430600,116,2022,0
"2792974",431570,350,2022,0
"2793008",432160,1337,2022,12
"2793237",430940,270,2022,0
"2818515",431560,3,2022,0
"2818523",431560,1,2022,0
"3006522",431490,3489,2022,36
"3006565",431450,1,2022,0
"3007847",431490,2142,2022,13
"3019403",431440,6,2022,0
"3141330",431410,54,2022,1
"3213943",431340,1455,2022,9
"3356868",430510,2053,2022,31
"3378691",430580,8,2022,0
"3443795",431490,1,2022,0
"3506959",431020,475,2022,0
"3508528",430460,2792,2022,25
"3567664",431490,1,2022,0
"3582795",431340,1,2022,0
"3596338",430160,7,2022,0
"3626245",430460,1,2022,0
"3819590",431130,511,2022,1
"3913392",431710,24,2022,0
"5026253",431490,1,2022,0
"5223962",432300,2,2022,0
"5287901",431490,3,2022,0
"5384117",432140,787,2022,7
"5395674",431000,228,2022,1
"5729297",432230,50,2022,0
"5922216",431690,1025,2022,9
"6011926",430230,6,2022,0
"6014194",430810,144,2022,0
"6282679",430463,1,2022,0
"6389104",431760,4,2022,0
"6550266",431490,2,2022,0
"6560830",432070,19,2022,0
"6743919",431490,5,2022,0
"6800092",430435,2,2022,0
"6813895",432160,1,2022,0
"6844138",430640,248,2022,4
"6978959",431490,1,2022,0
"6978967",431490,2,2022,0
"7054254",430460,1,2022,0
"7055382",432300,1,2022,0
"7099673",431490,1,2022,0
"7145594",431490,52,2022,4
"7151888",431750,362,2022,1
"7395299",430350,1,2022,0
"7513151",431490,3,2022,0
"7629079",431490,2,2022,0
"7879679",432300,2,2022,0
"7897162",432160,2,2022,0
"7932219",431690,1,2022,0
"8007209",432300,3,2022,0
"9016554",432070,244,2022,2
"9361413",431340,1,2022,0
"9807292",431490,1,2022,0
"9931511",431490,1,2022,1
"0000300",430040,14,2023,0
"0181927",430930,10,2023,0
"0533696",431340,139,2023,1
"2223538",430510,1868,2023,12
"2223546",430510,1127,2023,8
"2223570",430510,1194,2023,5
"2223929",432135,1,2023,0
"2224607",431365,2,2023,0
"2224615",431250,2,2023,0
"2224860",430676,3,2023,0
"2227665",431010,1031,2023,6
"2227673",432200,1,2023,0
"2227711",430650,2,2023,0
"2227762",431405,1304,2023,7
"2227770",431820,1,2023,0
"2227886",431840,910,2023,7
"2227908",431950,26,2023,0
"2227959",431240,613,2023,9
"2228556",431470,165,2023,1
"2228602",430850,374,2023,1
"2228610",432020,642,2023,1
"2228688",431270,304,2023,3
"2228726",432190,501,2023,4
"2228734",431590,101,2023,0
"2228823",430060,1,2023,0
"2230402",430390,2,2023,0
"2232022",431870,1959,2023,1
"2232030",430770,567,2023,3
"2232049",430920,1642,2023,8
"2232057",431340,1233,2023,12
"2232073",430390,516,2023,1
"2232081",430060,1677,2023,21
"2232103",430310,1076,2023,8
"2232146",431340,1909,2023,12
"2232154",431990,1481,2023,4
"2232162",432000,954,2023,1
"2232170",431480,1,2023,0
"2232189",431080,27,2023,0
"2232928",430450,480,2023,5
"2232995",431560,940,2023,1
"2233312",431880,411,2023,2
"2233339",431420,1,2023,0
"2233347",431460,70,2023,1
"2233355",431850,5,2023,0
"2233398",431730,306,2023,1
"2233401",431100,480,2023,2
"2233428",430130,4,2023,0
"2234386",430010,30,2023,1
"2234408",432070,11,2023,0
"2234416",430280,312,2023,2
"2234424",430120,235,2023,1
"2234432",430690,231,2023,3
"2235323",431370,597,2023,1
"2235404",432010,607,2023,7
"2235412",431610,5,2023,0
"2235420",431610,155,2023,1
"2235447",431620,71,2023,0
"2235609",430440,518,2023,3
"2236338",432253,5,2023,0
"2236354",432270,24,2023,0
"2236362",430420,417,2023,0
"2236370",432260,764,2023,1
"2236516",430210,1,2023,0
"2237199",431490,5,2023,0
"2237253",431490,3018,2023,197
"2237261",431490,3,2023,0
"2237547",431490,1,2023,0
"2237571",431490,3541,2023,74
"2237598",431490,2801,2023,14
"2237601",431490,2796,2023,81
"2237636",431490,1,2023,0
"2237822",431490,2323,2023,74
"2237849",431490,17,2023,14
"2238810",432030,33,2023,0
"2239566",430510,1,2023,0
"2240335",430790,655,2023,2
"2241021",430210,1791,2023,26
"2241048",432250,1173,2023,11
"2241072",430080,112,2023,1
"2241102",431320,149,2023,0
"2241137",430480,145,2023,0
"2241145",430820,298,2023,1
"2241153",430910,684,2023,5
"2241161",431330,432,2023,6
"2241218",431400,104,2023,1
"2241226",431900,58,2023,0
"2243474",431690,1,2023,0
"2244098",431120,27,2023,0
"2244101",430800,10,2023,0
"2244128",431310,112,2023,2
"2244136",431980,1,2023,0
"2244187",431210,1,2023,0
"2244225",432220,96,2023,1
"2244233",431550,1,2023,0
"2244268",431690,59,2023,1
"2244276",431690,1247,2023,12
"2244292",431690,174,2023,0
"2244306",431690,2195,2023,37
"2244322",431960,3,2023,0
"2244330",431810,2,2023,0
"2244349",431740,24,2023,0
"2244357",431740,656,2023,6
"2245299",431477,1,2023,0
"2246740",432090,458,2023,2
"2246767",431660,431,2023,0
"2246813",430750,398,2023,3
"2246910",431265,246,2023,1
"2246929",431410,1445,2023,14
"2246953",431180,727,2023,1
"2246961",432080,575,2023,5
"2246988",431410,2527,2023,32
"2248190",432240,1475,2023,2
"2248204",431830,653,2023,5
"2248220",431710,879,2023,5
"2248239",431640,438,2023,4
"2248247",431530,205,2023,0
"2248271",431060,342,2023,1
"2248298",431800,813,2023,8
"2248328",430040,898,2023,4
"2249472",430700,907,2023,8
"2249502",430090,9,2023,0
"2249510",430890,192,2023,0
"2250675",430430,20,2023,0
"2250772",430960,155,2023,0
"2250802",430370,24,2023,0
"2250829",431790,199,2023,0
"2250837",432180,549,2023,1
"2251892",430469,1,2023,0
"2252023",430240,68,2023,1
"2252058",430245,4,2023,1
"2252082",431515,1,2023,0
"2252139",431030,24,2023,0
"2252163",430140,5,2023,0
"2252198",430100,349,2023,3
"2252228",430680,606,2023,11
"2252244",432145,715,2023,5
"2252260",430780,764,2023,8
"2252287",431140,1592,2023,23
"2252295",431440,69,2023,2
"2252341",431440,374,2023,3
"2252694",431440,1216,2023,7
"2253046",431440,2263,2023,12
"2253054",431440,279,2023,2
"2253666",431440,1,2023,0
"2254611",431720,1579,2023,9
"2254956",431390,509,2023,5
"2254964",431680,2064,2023,9
"2255928",431680,3,2023,0
"2255936",431680,1,2023,0
"2257467",432170,7,2023,0
"2257548",430350,1121,2023,9
"2257556",431240,919,2023,6
"2257564",431600,1,2023,0
"2257572",432110,1,2023,0
"2257645",430860,470,2023,5
"2257696",431033,1,2023,0
"2257815",431350,1150,2023,5
"2259869",430520,26,2023,0
"2259877",431915,2,2023,0
"2259893",431890,582,2023,3
"2259907",431750,1432,2023,15
"2259931",430950,1,2023,0
"2259982",431510,1,2023,0
"2260050",432040,168,2023,0
"2261057",431020,1287,2023,6
"2261065",431780,364,2023,0
"2261103",430540,37,2023,0
"2261111",430570,5,2023,0
"2261987",430160,1712,2023,11
"2262002",430660,283,2023,2
"2262010",430003,86,2023,1
"2262029",431150,3,2023,0
"2262274",430470,856,2023,1
"2263823",430610,332,2023,2
"2263858",430610,564,2023,7
"2263882",431645,27,2023,0
"2263890",431670,64,2023,0
"2265052",431490,3137,2023,45
"2265060",431490,12,2023,1
"2265168",431490,1,2023,0
"2265958",430270,2,2023,0
"2266148",430466,1,2023,0
"2266474",430300,1064,2023,5
"2693801",431490,1,2023,0
"2707632",430760,1,2023,0
"2707675",431560,1189,2023,30
"2707918",430700,1128,2023,5
"2707950",432150,693,2023,2
"2707969",430463,1056,2023,7
"2707977",432280,440,2023,1
"2708000",430600,101,2023,0
"2792974",431570,400,2023,0
"2793008",432160,1318,2023,11
"2793237",430940,260,2023,0
"2818523",431560,1,2023,0
"3006522",431490,3608,2023,42
"3007847",431490,1863,2023,13
"3019403",431440,1,2023,0
"3141330",431410,66,2023,0
"3213943",431340,1384,2023,15
"3356868",430510,2176,2023,11
"3378691",430580,4,2023,0
"3506959",431020,471,2023,3
"3508528",430460,2995,2023,17
"3538710",431490,1,2023,0
"3626245",430460,1,2023,0
"3819590",431130,464,2023,0
"3913392",431710,10,2023,0
"3922413",432300,1,2023,0
"5005264",431490,1,2023,0
"5223962",432300,1,2023,0
"5287901",431490,1,2023,0
"5384117",432140,867,2023,12
"5395674",431000,196,2023,0
"5477948",431490,1,2023,0
"5729297",432230,65,2023,0
"5922216",431690,1141,2023,12
"6011926",430230,1,2023,0
"6014194",430810,160,2023,2
"6389104",431760,2,2023,0
"6550266",431490,4,2023,0
"6560830",432070,13,2023,0
"6676227",431490,1,2023,0
"6743919",431490,1,2023,0
"6844138",430640,225,2023,1
"6846386",431365,2,2023,0
"6976727",431490,1,2023,0
"7145594",431490,91,2023,3
"7151888",431750,311,2023,2
"7445032",431140,1,2023,0
"7879679",432300,1,2023,0
"7953429",431490,1,2023,0
"9016554",432070,61,2023,0
"9162267",430920,1,2023,1
"9344160",430350,1,2023,0
"9755969",430310,1,2023,0
"9807292",431490,4,2023,0
"9931511",431490,1,2023,1
"0000300",430040,13,2024,0
"0181927",430930,10,2024,0
"0262099",431560,2,2024,0
"0419478",431560,4,2024,0
"2223538",430510,1843,2024,29
"2223546",430510,412,2024,4
"2223562",430510,468,2024,1
"2223570",430510,1076,2024,12
"2223740",431033,1,2024,0
"2224127",430163,1,2024,0
"2224607",431365,5,2024,0
"2224615",431250,7,2024,0
"2224704",430190,1,2024,0
"2224860",430676,1,2024,0
"2227665",431010,1003,2024,8
"2227681",431650,1,2024,0
"2227711",430650,1,2024,0
"2227762",431405,1154,2024,11
"2227886",431840,821,2024,5
"2227908",431950,22,2024,1
"2227959",431240,545,2024,2
"2227983",432020,1,2024,0
"2228556",431470,151,2024,0
"2228580",431380,3,2024,0
"2228602",430850,413,2024,1
"2228610",432020,590,2024,0
"2228688",431270,263,2024,0
"2228726",432190,429,2024,3
"2228734",431590,74,2024,0
"2229013",431337,1,2024,0
"2231778",432300,119,2024,0
"2232022",431870,1801,2024,9
"2232030",430770,613,2024,3
"2232049",430920,1468,2024,9
"2232057",431340,1169,2024,9
"2232073",430390,355,2024,2
"2232081",430060,940,2024,7
"2232103",430310,936,2024,5
"2232146",431340,1726,2024,11
"2232154",431990,1546,2024,12
"2232162",432000,927,2024,0
"2232170",431480,6,2024,0
"2232189",431080,1,2024,0
"2232847",430605,1,2024,0
"2232928",430450,445,2024,0
"2232995",431560,664,2024,3
"2233312",431880,317,2024,1
"2233320",431450,1,2024,0
"2233339",431420,1,2024,0
"2233347",431460,70,2024,0
"2233355",431850,3,2024,0
"2233398",431730,291,2024,1
"2233401",431100,357,2024,3
"2234386",430010,28,2024,2
"2234408",432070,12,2024,0
"2234416",430280,276,2024,5
"2234424",430120,156,2024,0
"2234432",430690,205,2024,1
"2234750",432185,1,2024,0
"2235323",431370,526,2024,4
"2235366",432195,1,2024,0
"2235404",432010,515,2024,4
"2235412",431610,2,2024,0
"2235420",431610,130,2024,0
"2235447",431620,53,2024,0
"2235609",430440,482,2024,4
"2236338",432253,3,2024,0
"2236346",432067,1,2024,0
"2236354",432270,15,2024,0
"2236362",430420,525,2024,0
"2236370",432260,768,2024,4
"2236516",430210,2,2024,0
"2237253",431490,3329,2024,235
"2237571",431490,3800,2024,60
"2237598",431490,3253,2024,25
"2237601",431490,3022,2024,100
"2237822",431490,2107,2024,66
"2237849",431490,13,2024,12
"2238004",430860,1,2024,0
"2238810",432030,25,2024,0
"2240335",430790,580,2024,1
"2241021",430210,1680,2024,23
"2241048",432250,1055,2024,11
"2241072",430080,89,2024,3
"2241102",431320,167,2024,1
"2241137",430480,108,2024,1
"2241145",430820,293,2024,2
"2241153",430910,686,2024,7
"2241161",431330,356,2024,4
"2241218",431400,96,2024,0
"2241226",431900,50,2024,0
"2244098",431120,20,2024,0
"2244101",430800,4,2024,0
"2244128",431310,87,2024,0
"2244136",431980,1,2024,0
"2244187",431210,2,2024,0
"2244217",430840,1,2024,0
"2244225",432220,38,2024,0
"2244241",430290,1,2024,0
"2244268",431690,41,2024,0
"2244276",431690,1067,2024,17
"2244292",431690,246,2024,2
"2244306",431690,1961,2024,36
"2244314",431940,4,2024,1
"2244322",431960,2,2024,0
"2244330",431810,3,2024,0
"2244349",431740,14,2024,0
"2244357",431740,585,2024,3
"2245450",432080,1,2024,0
"2246740",432090,443,2024,1
"2246767",431660,403,2024,1
"2246813",430750,364,2024,0
"2246821",430550,1,2024,0
"2246910",431265,176,2024,0
"2246929",431410,1332,2024,7
"2246953",431180,685,2024,2
"2246961",432080,574,2024,6
"2246988",431410,2445,2024,33
"2247909",430187,1,2024,0
"2248190",432240,1426,2024,3
"2248204",431830,559,2024,2
"2248220",431710,889,2024,4
"2248239",431640,406,2024,4
"2248247",431530,172,2024,3
"2248271",431060,277,2024,1
"2248298",431800,719,2024,8
"2248328",430040,851,2024,7
"2249472",430700,889,2024,11
"2249502",430090,8,2024,0
"2249510",430890,166,2024,0
"2250713",431930,1,2024,0
"2250772",430960,155,2024,0
"2250829",431790,273,2024,0
"2250837",432180,496,2024,1
"2251744",430780,2,2024,0
"2252023",430240,67,2024,0
"2252058",430245,6,2024,0
"2252074",430620,1,2024,0
"2252139",431030,10,2024,0
"2252198",430100,278,2024,4
"2252228",430680,543,2024,3
"2252244",432145,686,2024,8
"2252260",430780,729,2024,8
"2252287",431140,1484,2024,23
"2252295",431440,46,2024,0
"2252341",431440,283,2024,2
"2252694",431440,1277,2024,10
"2253046",431440,1981,2024,8
"2253054",431440,283,2024,0
"2253097",431440,1,2024,0
"2254611",431720,1415,2024,8
"2254921",431390,1,2024,0
"2254956",431390,433,2024,5
"2254964",431680,2030,2024,6
"2255928",431680,1,2024,0
"2257467",432170,5,2024,0
"2257548",430350,1129,2024,8
"2257556",431240,806,2024,5
"2257564",431600,1,2024,0
"2257572",432110,1,2024,0
"2257645",430860,485,2024,4
"2257785",430545,1,2024,0
"2257815",431350,1286,2024,8
"2259869",430520,22,2024,0
"2259893",431890,534,2024,7
"2259907",431750,1296,2024,10
"2259931",430950,1,2024,0
"2259958",431770,1,2024,0
"2259982",431510,2,2024,0
"2260050",432040,142,2024,1
"2261057",431020,1170,2024,18
"2261065",431780,359,2024,0
"2261103",430540,27,2024,0
"2261111",430570,18,2024,0
"2261987",430160,1554,2024,11
"2262002",430660,289,2024,1
"2262010",430003,73,2024,0
"2262029",431150,2,2024,0
"2262274",430470,774,2024,0
"2262568",431490,1,2024,0
"2263823",430610,274,2024,6
"2263858",430610,555,2024,2
"2263882",431645,1,2024,0
"2263890",431670,10,2024,0
"2265052",431490,2685,2024,35
"2265060",431490,5,2024,1
"2265958",430270,1,2024,0
"2266474",430300,927,2024,5
"2693402",431490,1,2024,0
"2693801",431490,1,2024,0
"2707608",431910,1,2024,0
"2707675",431560,1267,2024,16
"2707918",430700,1096,2024,2
"2707950",432150,683,2024,2
"2707969",430463,946,2024,10
"2707977",432280,385,2024,2
"2708000",430600,97,2024,0
"2792974",431570,327,2024,0
"2793008",432160,950,2024,0
"2793237",430940,294,2024,0
"2818523",431560,1,2024,0
"3006522",431490,3394,2024,55
"3007847",431490,557,2024,4
"3141330",431410,42,2024,0
"3213943",431340,1548,2024,11
"3356868",430510,2112,2024,20
"3443795",431490,1,2024,0
"3506959",431020,463,2024,3
"3508528",430460,2651,2024,10
"3819590",431130,399,2024,6
"3913392",431710,2,2024,0
"4066731",431490,1,2024,0
"4332490",431560,84,2024,0
"4372476",431560,1,2024,0
"5005264",431490,1,2024,0
"5223962",432300,38,2024,0
"5287901",431490,1,2024,0
"5384117",432140,789,2024,10
"5395674",431000,199,2024,0
"5602742",430360,1,2024,0
"5729297",432230,59,2024,0
"5922216",431690,1014,2024,14
"6011926",430230,3,2024,0
"6014194",430810,139,2024,1
"6389104",431760,10,2024,0
"6537650",431490,1,2024,0
"6550266",431490,5,2024,0
"6813895",432160,1,2024,0
"6844138",430640,256,2024,6
"6846386",431365,3,2024,0
"6953689",430650,1,2024,0
"7015887",431690,1,2024,0
"7099673",431490,1,2024,0
"7145594",431490,51,2024,7
"7151888",431750,283,2024,0
"7376421",430460,1,2024,0
"7629079",431490,1,2024,0
"7879679",432300,1,2024,0
"7932219",431690,1,2024,0
"7953429",431490,1,2024,0
"9016554",432070,2,2024,0
"9755969",430310,1,2024,0
"9806296",430520,1,2024,0
"9807292",431490,1,2024,0
"9926046",431560,4,2024,0
"0000300",430040,10,2025,0
"0181927",430930,15,2025,0
"0193437",431560,1,2025,0
"0209910",431490,1,2025,0
"0262099",431560,6,2025,0
"0419478",431560,2,2025,0
"0507237",431490,325,2025,1
"2223538",430510,1848,2025,49
"2223562",430510,1100,2025,4
"2223570",430510,999,2025,11
"2224127",430163,1,2025,0
"2224615",431250,1,2025,0
"2224860",430676,3,2025,0
"2226693",431225,1,2025,0
"2227665",431010,1044,2025,12
"2227673",432200,5,2025,0
"2227711",430650,1,2025,0
"2227762",431405,1064,2025,12
"2227835",430190,1,2025,0
"2227886",431840,224,2025,0
"2227908",431950,13,2025,0
"2227959",431240,600,2025,4
"2227983",432020,2,2025,0
"2228556",431470,128,2025,0
"2228580",431380,11,2025,0
"2228602",430850,506,2025,2
"2228610",432020,592,2025,1
"2228688",431270,284,2025,4
"2228726",432190,459,2025,4
"2228734",431590,91,2025,1
"2229269",431306,2,2025,0
"2231778",432300,382,2025,3
"2232014",430460,1,2025,0
"2232022",431870,1916,2025,15
"2232030",430770,931,2025,3
"2232049",430920,1398,2025,9
"2232057",431340,1132,2025,14
"2232073",430390,350,2025,4
"2232081",430060,1543,2025,14
"2232103",430310,1160,2025,15
"2232146",431340,1873,2025,12
"2232154",431990,1688,2025,12
"2232162",432000,1006,2025,5
"2232170",431480,1,2025,0
"2232197",430130,1,2025,0
"2232928",430450,468,2025,1
"2232995",431560,333,2025,1
"2233312",431880,293,2025,2
"2233347",431460,171,2025,3
"2233355",431850,2,2025,0
"2233363",430063,1,2025,0
"2233371",431880,8,2025,0
"2233398",431730,295,2025,1
"2233401",431100,326,2025,3
"2233428",430130,1,2025,0
"2233673",431123,1,2025,0
"2234386",430010,17,2025,0
"2234394",432070,2,2025,0
"2234408",432070,10,2025,0
"2234416",430280,272,2025,3
"2234424",430120,142,2025,1
"2234432",430690,166,2025,0
"2235323",431370,519,2025,7
"2235404",432010,547,2025,4
"2235420",431610,116,2025,0
"2235447",431620,45,2025,0
"2235609",430440,424,2025,2
"2236338",432253,1,2025,0
"2236354",432270,13,2025,0
"2236362",430420,517,2025,0
"2236370",432260,784,2025,6
"2236516",430210,1,2025,0
"2237199",431490,2,2025,0
"2237253",431490,4080,2025,251
"2237571",431490,3640,2025,93
"2237598",431490,2886,2025,25
"2237601",431490,2966,2025,86
"2237822",431490,2180,2025,65
"2237849",431490,15,2025,13
"2238810",432030,13,2025,0
"2240335",430790,536,2025,2
"2240661",431975,1,2025,0
"2241021",430210,1661,2025,21
"2241048",432250,1093,2025,5
"2241072",430080,76,2025,0
"2241102",431320,125,2025,0
"2241137",430480,84,2025,0
"2241145",430820,281,2025,2
"2241153",430910,681,2025,7
"2241161",431330,360,2025,5
"2241218",431400,96,2025,1
"2241226",431900,91,2025,1
"2243474",431690,1,2025,0
"2244098",431120,21,2025,0
"2244101",430800,4,2025,0
"2244128",431310,74,2025,0
"2244152",431110,1,2025,0
"2244217",430840,1,2025,0
"2244225",432220,6,2025,0
"2244268",431690,49,2025,0
"2244276",431690,1061,2025,4
"2244292",431690,255,2025,3
"2244306",431690,2108,2025,42
"2244314",431940,3,2025,0
"2244322",431960,5,2025,0
"2244330",431810,4,2025,0
"2244349",431740,18,2025,0
"2244357",431740,641,2025,2
"2245108",431180,1,2025,0
"2245450",432080,2,2025,0
"2246740",432090,403,2025,2
"2246767",431660,445,2025,0
"2246805",432050,1,2025,0
"2246813",430750,378,2025,1
"2246910",431265,192,2025,0
"2246929",431410,1312,2025,16
"2246953",431180,713,2025,3
"2246961",432080,543,2025,8
"2246988",431410,2523,2025,34
"2248190",432240,1371,2025,6
"2248204",431830,550,2025,4
"2248220",431710,816,2025,5
"2248239",431640,406,2025,2
"2248247",431530,206,2025,0
"2248271",431060,292,2025,1
"2248298",431800,737,2025,7
"2248328",430040,828,2025,15
"2249472",430700,875,2025,5
"2249502",430090,6,2025,0
"2249510",430890,176,2025,1
"2250675",430430,1,2025,0
"2250772",430960,166,2025,0
"2250802",430370,1,2025,0
"2250829",431790,305,2025,0
"2250837",432180,471,2025,1
"2252023",430240,50,2025,0
"2252058",430245,2,2025,0
"2252066",432045,1,2025,0
"2252082",431515,1,2025,0
"2252163",430140,1,2025,0
"2252198",430100,305,2025,6
"2252228",430680,607,2025,4
"2252244",432145,673,2025,10
"2252260",430780,705,2025,6
"2252287",431140,1473,2025,33
"2252295",431440,36,2025,0
"2252341",431440,302,2025,1
"2252694",431440,1239,2025,11
"2253046",431440,2150,2025,14
"2253054",431440,239,2025,0
"2253666",431440,1,2025,0
"2254611",431720,1548,2025,12
"2254921",431390,1,2025,0
"2254956",431390,428,2025,3
"2254964",431680,2209,2025,13
"2255928",431680,1,2025,0
"2257467",432170,3,2025,0
"2257548",430350,1077,2025,12
"2257556",431240,599,2025,1
"2257645",430860,486,2025,2
"2257815",431350,1190,2025,2
"2259869",430520,26,2025,0
"2259893",431890,574,2025,3
"2259907",431750,1369,2025,11
"2259982",431510,3,2025,0
"2260050",432040,146,2025,1
"2261057",431020,1311,2025,14
"2261065",431780,406,2025,0
"2261111",430570,9,2025,0
"2261154",430400,1,2025,0
"2261987",430160,1578,2025,7
"2262002",430660,261,2025,1
"2262010",430003,56,2025,1
"2262029",431150,1,2025,0
"2262274",430470,903,2025,1
"2262568",431490,2,2025,0
"2263823",430610,278,2025,4
"2263858",430610,546,2025,4
"2263866",430845,1,2025,0
"2263882",431645,4,2025,0
"2263890",431670,8,2025,0
"2265052",431490,2580,2025,25
"2265060",431490,4,2025,0
"2265184",431490,1,2025,0
"2265958",430270,1,2025,0
"2266474",430300,1011,2025,1
"2693801",431490,1,2025,0
"2707675",431560,1567,2025,26
"2707918",430700,1125,2025,5
"2707950",432150,616,2025,2
"2707969",430463,981,2025,12
"2707977",432280,399,2025,3
"2708000",430600,87,2025,0
"2778718",431490,2,2025,0
"2792974",431570,254,2025,0
"2793008",432160,1248,2025,1
"2793237",430940,316,2025,1
"2817853",431560,1,2025,0
"2818523",431560,1,2025,0
"3006522",431490,3618,2025,39
"3007847",431490,1,2025,0
"3019403",431440,3,2025,0
"3141330",431410,4,2025,0
"3213943",431340,1623,2025,11
"3356868",430510,2228,2025,21
"3489205",430290,1,2025,0
"3506959",431020,470,2025,6
"3508528",430460,2651,2025,21
"3729559",431490,1,2025,0
"3819590",431130,430,2025,5
"3913392",431710,8,2025,0
"4332490",431560,181,2025,2
"5223962",432300,357,2025,0
"5287901",431490,1,2025,0
"5384117",432140,821,2025,18
"5395674",431000,152,2025,0
"5729297",432230,55,2025,0
"5922216",431690,977,2025,14
"6011926",430230,4,2025,0
"6014194",430810,157,2025,0
"6424236",431840,687,2025,3
"6550266",431490,2,2025,0
"6743919",431490,2,2025,0
"6844138",430640,249,2025,2
"6953689",430650,1,2025,0
"7054254",430460,1,2025,0
"7099673",431490,1,2025,0
"7145594",431490,82,2025,2
"7151888",431750,262,2025,0
"7376421",430460,1,2025,0
"7445032",431140,1,2025,0
"7495897",430510,1,2025,0
"7525532",430190,1,2025,0
"7541406",430175,1,2025,0
"7953429",431490,1,2025,0
"9100326",430060,1,2025,0
"9157468",431490,1,2025,0
"9162267",430920,2,2025,0
"9361413",431340,1,2025,0
"9931511",431490,15,2025,5
"9995919",430510,1,2025,0
